file,filesize,DATE-OBS,UT-STR,EXPTIME,UT-END,DATA-TYP,OBJECT,FILTER,POL-AGL1,PA,INSROT,IMGROT,WAVEPLAT,SHUTTER,AIRMASS,ZD,ALTITUDE,AZIMUTH,DITH_NUM,DITH_NTH,DITH_RAD,NAXIS1,NAXIS2,BIN-FCT1,BIN-FCT2,RA2000,DEC2000,DOM-HUM,DOM-TMP,OUT-HUM,OUT-TMP,OUT-WND,WEATHER,NICTMP1,NICTMP2,NICTMP3,NICTMP4,NICTMP5,NICHEAT,DET-ID,OERAY
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0032_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:42:31.509,2,05:42:35.693,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,09:36:48.668,-09:48:31.36,36.0,22.4,67.0,22.4,0.6,,78.47,74.18,73.81,76.44,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0033_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:42:49.990,2,05:42:54.157,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,09:37:08.217,-09:48:30.92,36.0,22.4,67.0,22.4,0.6,,78.47,74.14,73.79,76.46,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0033_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:42:49.990,2,05:42:54.157,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,09:37:08.217,-09:48:30.92,36.0,22.4,67.0,22.4,0.6,,78.47,74.14,73.79,76.46,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0034_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:43:03.588,2,05:43:07.750,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99979,0,0,0,151,441,1,1,09:37:23.237,-09:48:30.69,36.0,22.4,67.0,22.5,0.6,,78.47,74.18,73.84,76.47,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0034_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:43:03.588,2,05:43:07.750,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99979,0,0,0,151,441,1,1,09:37:23.237,-09:48:30.69,36.0,22.4,67.0,22.5,0.6,,78.47,74.18,73.84,76.47,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0035_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:43:17.182,2,05:43:21.356,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,09:37:34.275,-09:48:30.56,36.0,22.4,67.0,22.5,0.6,,78.44,74.14,73.79,76.47,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0035_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:43:17.182,2,05:43:21.356,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,09:37:34.275,-09:48:30.56,36.0,22.4,67.0,22.5,0.6,,78.44,74.14,73.79,76.47,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0036_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:43:30.778,2,05:43:34.962,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99982,0,0,0,151,441,1,1,09:37:49.810,-09:48:30.31,36.0,22.4,67.0,22.5,0.6,,78.49,74.17,73.8,76.44,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0036_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:43:30.778,2,05:43:34.962,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99982,0,0,0,151,441,1,1,09:37:49.810,-09:48:30.31,36.0,22.4,67.0,22.5,0.6,,78.49,74.17,73.8,76.44,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0037_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:43:49.87,2,05:43:53.259,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99984,0,0,0,151,441,1,1,09:38:07.349,-09:48:29.86,36.0,22.4,67.0,22.5,0.6,,78.5,74.17,73.76,76.46,55.53,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0037_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:43:49.87,2,05:43:53.259,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99984,0,0,0,151,441,1,1,09:38:07.349,-09:48:29.86,36.0,22.4,67.0,22.5,0.6,,78.5,74.17,73.76,76.46,55.53,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0038_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:44:02.670,2,05:44:06.779,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:38:22.384,-09:48:29.70,36.0,22.3,66.0,22.5,0.6,,78.49,74.18,73.78,76.46,55.46,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0038_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:44:02.670,2,05:44:06.779,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:38:22.384,-09:48:29.70,36.0,22.3,66.0,22.5,0.6,,78.49,74.18,73.78,76.46,55.46,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0039_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:44:16.229,2,05:44:20.388,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.9998,0,0,0,151,441,1,1,09:38:35.411,-09:48:29.51,36.0,22.3,66.0,22.5,0.6,,78.49,74.17,73.79,76.42,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0039_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:44:16.229,2,05:44:20.388,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.9998,0,0,0,151,441,1,1,09:38:35.411,-09:48:29.51,36.0,22.3,66.0,22.5,0.6,,78.49,74.17,73.79,76.42,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0040_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:44:29.799,2,05:44:33.991,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99985,0,0,0,151,441,1,1,09:38:48.950,-09:48:29.17,36.0,22.3,66.0,22.5,0.6,,78.46,74.2,73.86,76.47,55.53,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0040_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:44:29.799,2,05:44:33.991,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99985,0,0,0,151,441,1,1,09:38:48.950,-09:48:29.17,36.0,22.3,66.0,22.5,0.6,,78.46,74.2,73.86,76.47,55.53,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0041_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:44:48.133,2,05:44:52.318,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99979,0,0,0,151,441,1,1,09:39:06.482,-09:48:28.97,36.0,22.3,66.0,22.5,0.6,,78.49,74.15,73.81,76.44,55.53,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0041_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:44:48.133,2,05:44:52.318,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99979,0,0,0,151,441,1,1,09:39:06.482,-09:48:28.97,36.0,22.3,66.0,22.5,0.6,,78.49,74.15,73.81,76.44,55.53,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0042_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:45:01.760,2,05:45:05.917,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99984,0,0,0,151,441,1,1,09:39:20.528,-09:48:28.77,36.0,22.4,66.0,22.4,0.6,,78.49,74.17,73.8,76.44,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0042_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:45:01.760,2,05:45:05.917,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99984,0,0,0,151,441,1,1,09:39:20.528,-09:48:28.77,36.0,22.4,66.0,22.4,0.6,,78.49,74.17,73.8,76.44,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0043_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:45:15.364,2,05:45:19.555,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,09:39:33.052,-09:48:28.48,36.0,22.4,66.0,22.4,0.6,,78.47,74.18,73.86,76.49,55.5,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0043_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:45:15.364,2,05:45:19.555,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,09:39:33.052,-09:48:28.48,36.0,22.4,66.0,22.4,0.6,,78.47,74.18,73.86,76.49,55.5,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0044_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:45:28.925,2,05:45:33.100,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,09:39:47.585,-09:48:28.25,36.0,22.4,66.0,22.4,0.6,,78.49,74.14,73.82,76.49,55.53,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0044_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:45:28.925,2,05:45:33.100,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,09:39:47.585,-09:48:28.25,36.0,22.4,66.0,22.4,0.6,,78.49,74.14,73.82,76.49,55.53,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0045_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:45:47.230,2,05:45:51.424,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99981,0,0,0,151,441,1,1,09:40:05.128,-09:48:28.06,36.0,22.4,66.0,22.4,0.6,,78.49,74.18,73.82,76.46,55.5,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0045_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:45:47.230,2,05:45:51.424,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99981,0,0,0,151,441,1,1,09:40:05.128,-09:48:28.06,36.0,22.4,66.0,22.4,0.6,,78.49,74.18,73.82,76.46,55.5,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0046_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:46:00.831,2,05:46:04.991,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:40:18.661,-09:48:27.80,36.0,22.3,66.0,22.2,0.6,,78.51,74.14,73.82,76.46,55.56,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0046_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:46:00.831,2,05:46:04.991,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:40:18.661,-09:48:27.80,36.0,22.3,66.0,22.2,0.6,,78.51,74.14,73.82,76.46,55.56,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0047_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:46:14.501,2,05:46:18.648,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,09:40:32.698,-09:48:27.54,36.0,22.3,66.0,22.2,0.6,,78.47,74.19,73.82,76.44,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0047_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:46:14.501,2,05:46:18.648,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,09:40:32.698,-09:48:27.54,36.0,22.3,66.0,22.2,0.6,,78.47,74.19,73.82,76.44,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0048_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:46:28.63,2,05:46:32.233,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,09:40:45.226,-09:48:27.34,36.0,22.3,66.0,22.2,0.6,,78.45,74.17,73.85,76.44,55.5,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0048_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:46:28.63,2,05:46:32.233,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,09:40:45.226,-09:48:27.34,36.0,22.3,66.0,22.2,0.6,,78.45,74.17,73.85,76.44,55.5,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0049_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:46:46.384,2,05:46:50.543,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,09:41:05.270,-09:48:26.99,36.0,22.3,66.0,22.2,0.6,,78.49,74.17,73.81,76.46,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0049_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:46:46.384,2,05:46:50.543,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,09:41:05.270,-09:48:26.99,36.0,22.3,66.0,22.2,0.6,,78.49,74.17,73.81,76.46,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0050_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:46:59.945,2,05:47:04.119,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,09:41:19.302,-09:48:26.80,37.0,22.3,67.0,22.1,0.6,,78.5,74.18,73.82,76.42,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0050_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:46:59.945,2,05:47:04.119,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,09:41:19.302,-09:48:26.80,37.0,22.3,67.0,22.1,0.6,,78.5,74.18,73.82,76.42,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0051_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:47:13.629,2,05:47:17.831,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:41:31.333,-09:48:26.61,37.0,22.3,67.0,22.1,0.6,,78.51,74.17,73.81,76.46,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0051_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:47:13.629,2,05:47:17.831,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:41:31.333,-09:48:26.61,37.0,22.3,67.0,22.1,0.6,,78.51,74.17,73.81,76.46,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0052_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:47:27.194,2,05:47:31.365,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,09:41:46.366,-09:48:26.35,37.0,22.3,67.0,22.1,0.6,,78.49,74.17,73.8,76.46,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0052_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:47:27.194,2,05:47:31.365,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,09:41:46.366,-09:48:26.35,37.0,22.3,67.0,22.1,0.6,,78.49,74.17,73.8,76.46,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0053_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:47:45.461,2,05:47:49.642,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,09:42:04.416,-09:48:26.11,37.0,22.3,67.0,22.1,0.6,,78.54,74.17,73.8,76.46,55.53,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0053_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:47:45.461,2,05:47:49.642,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,09:42:04.416,-09:48:26.11,37.0,22.3,67.0,22.1,0.6,,78.54,74.17,73.8,76.46,55.53,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0054_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:47:59.65,2,05:48:03.248,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99981,0,0,0,151,441,1,1,09:42:18.440,-09:48:25.78,38.0,22.3,67.0,22.1,0.5,,78.5,74.19,73.82,76.44,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0054_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:47:59.65,2,05:48:03.248,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99981,0,0,0,151,441,1,1,09:42:18.440,-09:48:25.78,38.0,22.3,67.0,22.1,0.5,,78.5,74.19,73.82,76.44,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0055_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:48:12.923,2,05:48:17.92,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:42:31.475,-09:48:25.61,38.0,22.3,67.0,22.1,0.5,,78.5,74.17,73.82,76.46,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0055_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:48:12.923,2,05:48:17.92,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,09:42:31.475,-09:48:25.61,38.0,22.3,67.0,22.1,0.5,,78.5,74.17,73.82,76.46,55.52,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0056_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:48:26.446,2,05:48:30.607,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99979,0,0,0,151,441,1,1,09:42:46.504,-09:48:25.38,38.0,22.3,67.0,22.1,0.5,,78.49,74.17,73.81,76.43,55.53,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0056_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:48:26.446,2,05:48:30.607,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99979,0,0,0,151,441,1,1,09:42:46.504,-09:48:25.38,38.0,22.3,67.0,22.1,0.5,,78.49,74.17,73.81,76.43,55.53,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0057_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:48:44.934,2,05:48:49.123,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,09:43:04.051,-09:48:25.00,38.0,22.3,67.0,22.1,0.5,,78.49,74.18,73.85,76.46,55.55,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0057_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:48:44.934,2,05:48:49.123,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,09:43:04.051,-09:48:25.00,38.0,22.3,67.0,22.1,0.5,,78.49,74.18,73.85,76.46,55.55,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0058_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:48:58.520,2,05:49:02.668,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,09:43:18.082,-09:48:24.84,38.0,22.3,67.0,22.2,0.5,,78.51,74.18,73.81,76.46,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0058_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:48:58.520,2,05:49:02.668,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,09:43:18.082,-09:48:24.84,38.0,22.3,67.0,22.2,0.5,,78.51,74.18,73.81,76.46,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0059_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:49:12.92,2,05:49:16.262,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99987,0,0,0,151,441,1,1,09:43:32.624,-09:48:24.45,38.0,22.3,67.0,22.2,0.5,,78.52,74.17,73.82,76.46,55.5,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0059_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:49:12.92,2,05:49:16.262,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99987,0,0,0,151,441,1,1,09:43:32.624,-09:48:24.45,38.0,22.3,67.0,22.2,0.5,,78.52,74.17,73.82,76.46,55.5,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0060_FLAT_2.0_67.5_-000_e.fits,146880,2020-06-03,05:49:25.659,2,05:49:29.852,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99979,0,0,0,151,441,1,1,09:43:45.641,-09:48:24.36,38.0,22.3,67.0,22.2,0.5,,78.49,74.15,73.86,76.44,55.55,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0060_FLAT_2.0_67.5_-000_o.fits,146880,2020-06-03,05:49:25.659,2,05:49:29.852,OBJECT,FLAT,H,67.5,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99979,0,0,0,151,441,1,1,09:43:45.641,-09:48:24.36,38.0,22.3,67.0,22.2,0.5,,78.49,74.15,73.86,76.44,55.55,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0061_FLAT_2.0_00.0_-000_e.fits,146880,2020-06-03,05:49:43.952,2,05:49:48.140,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99985,0,0,0,151,441,1,1,09:44:03.694,-09:48:23.97,38.0,22.3,67.0,22.2,0.5,,78.5,74.2,73.82,76.48,55.55,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0061_FLAT_2.0_00.0_-000_o.fits,146880,2020-06-03,05:49:43.952,2,05:49:48.140,OBJECT,FLAT,H,0.0,-32.6,-0.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99985,0,0,0,151,441,1,1,09:44:03.694,-09:48:23.97,38.0,22.3,67.0,22.2,0.5,,78.5,74.2,73.82,76.48,55.55,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0062_FLAT_2.0_45.0_-000_e.fits,146880,2020-06-03,05:49:57.562,2,05:50:01.824,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,09:44:17.730,-09:48:23.76,39.0,22.2,67.0,22.3,0.5,,78.47,74.21,73.87,76.42,55.49,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0062_FLAT_2.0_45.0_-000_o.fits,146880,2020-06-03,05:49:57.562,2,05:50:01.824,OBJECT,FLAT,H,45.0,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,09:44:17.730,-09:48:23.76,39.0,22.2,67.0,22.3,0.5,,78.47,74.21,73.87,76.42,55.49,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0063_FLAT_2.0_22.5_-000_e.fits,146880,2020-06-03,05:50:11.737,2,05:50:15.906,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,09:44:31.254,-09:48:23.62,39.0,22.2,67.0,22.3,0.5,,78.52,74.18,73.86,76.47,55.52,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0063_FLAT_2.0_22.5_-000_o.fits,146880,2020-06-03,05:50:11.737,2,05:50:15.906,OBJECT,FLAT,H,22.5,-32.6,-0.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,09:44:31.254,-09:48:23.62,39.0,22.2,67.0,22.3,0.5,,78.52,74.18,73.86,76.47,55.52,0,2,o
